C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/04/2017,12:00:00,REGULAR,6393742,2162933
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/04/2017,08:00:00,REGULAR,6393616,2162855
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/04/2017,04:00:00,REGULAR,6393595,2162822
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/04/2017,00:00:00,REGULAR,6393563,2162811
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/03/2017,20:00:00,REGULAR,6393367,2162769
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/03/2017,16:00:00,REGULAR,6392512,2162695
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/03/2017,12:00:00,REGULAR,6392182,2162626
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/03/2017,08:00:00,REGULAR,6392019,2162389
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/03/2017,04:00:00,REGULAR,6391990,2162283
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/03/2017,00:00:00,REGULAR,6391974,2162279
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/02/2017,20:00:00,REGULAR,6391753,2162254
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/02/2017,16:00:00,REGULAR,6390980,2162182
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/02/2017,12:00:00,REGULAR,6390670,2162109
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/02/2017,08:00:00,REGULAR,6390499,2161856
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/02/2017,04:00:00,REGULAR,6390424,2161749
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/02/2017,00:00:00,REGULAR,6390405,2161745
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/01/2017,20:00:00,REGULAR,6390085,2161719
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/01/2017,16:00:00,REGULAR,6388900,2161675
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/01/2017,12:00:00,REGULAR,6388471,2161628
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/01/2017,08:00:00,REGULAR,6388233,2161417
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/01/2017,04:00:00,REGULAR,6388164,2161306
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/01/2017,00:00:00,REGULAR,6388139,2161301
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/31/2017,20:00:00,REGULAR,6387847,2161274
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/31/2017,16:00:00,REGULAR,6386805,2161239
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/31/2017,12:00:00,REGULAR,6386303,2161179
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/31/2017,08:00:00,REGULAR,6386083,2160890
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/31/2017,04:00:00,REGULAR,6386026,2160769
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/31/2017,00:00:00,REGULAR,6386010,2160765
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/30/2017,20:00:00,REGULAR,6385801,2160740
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/30/2017,16:00:00,REGULAR,6384909,2160662
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/30/2017,12:00:00,REGULAR,6384580,2160596
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/30/2017,08:00:00,REGULAR,6384415,2160411
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/30/2017,04:00:00,REGULAR,6384383,2160306
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/30/2017,00:00:00,REGULAR,6384372,2160303
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/29/2017,20:00:00,REGULAR,6384302,2160280
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/29/2017,16:00:00,REGULAR,6384129,2160247
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/29/2017,12:00:00,REGULAR,6384042,2160188
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/29/2017,08:00:00,REGULAR,6383987,2160125
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/29/2017,04:00:00,REGULAR,6383972,2160101
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/29/2017,00:00:00,REGULAR,6383948,2160094
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/28/2017,20:00:00,REGULAR,6383802,2160066
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/28/2017,16:00:00,REGULAR,6383502,2160026
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/28/2017,12:00:00,REGULAR,6383270,2159965
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/28/2017,08:00:00,REGULAR,6383178,2159888
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/28/2017,04:00:00,REGULAR,6383157,2159846
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/28/2017,00:00:00,REGULAR,6383129,2159840
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,20:00:00,REGULAR,6382939,2159811
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,16:00:00,REGULAR,6382102,2159746
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,12:00:00,REGULAR,6381758,2159677
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,08:24:50,REGULAR,6381569,2159471
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,08:00:00,REGULAR,6381549,2159424
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,04:00:00,REGULAR,6381493,2159322
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/27/2017,00:00:00,REGULAR,6381468,2159316
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/26/2017,20:00:00,REGULAR,6381183,2159284
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/26/2017,16:00:00,REGULAR,6380394,2159218
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/26/2017,12:00:00,REGULAR,6380083,2159138
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/26/2017,08:00:00,REGULAR,6379931,2158860
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/26/2017,04:00:00,REGULAR,6379886,2158765
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/26/2017,00:00:00,REGULAR,6379860,2158762
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/25/2017,20:00:00,REGULAR,6379621,2158742
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/25/2017,16:00:00,REGULAR,6378788,2158671
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/25/2017,12:00:00,REGULAR,6378474,2158596
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/25/2017,08:00:00,REGULAR,6378303,2158340
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/25/2017,04:00:00,REGULAR,6378264,2158223
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/25/2017,00:00:00,REGULAR,6378253,2158222
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/24/2017,20:00:00,REGULAR,6378059,2158199
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/24/2017,16:00:00,REGULAR,6377254,2158131
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/24/2017,12:00:00,REGULAR,6376977,2158069
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/24/2017,08:00:00,REGULAR,6376857,2157788
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/24/2017,04:00:00,REGULAR,6376818,2157685
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/24/2017,00:00:00,REGULAR,6376803,2157681
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/23/2017,20:00:00,REGULAR,6376647,2157657
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/23/2017,16:00:00,REGULAR,6375933,2157600
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/23/2017,12:00:00,REGULAR,6375624,2157535
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/23/2017,08:00:00,REGULAR,6375486,2157272
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/23/2017,04:00:00,REGULAR,6375452,2157165
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/23/2017,00:00:00,REGULAR,6375437,2157165
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/22/2017,20:00:00,REGULAR,6375352,2157149
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/22/2017,16:00:00,REGULAR,6375130,2157118
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/22/2017,12:00:00,REGULAR,6374950,2157064
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/22/2017,08:00:00,REGULAR,6374882,2157001
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/22/2017,04:00:00,REGULAR,6374867,2156976
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/22/2017,00:00:00,REGULAR,6374836,2156969
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/21/2017,20:00:00,REGULAR,6374707,2156947
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/21/2017,16:00:00,REGULAR,6374391,2156903
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/21/2017,12:00:00,REGULAR,6374147,2156853
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/21/2017,08:00:00,REGULAR,6374053,2156764
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/21/2017,04:00:00,REGULAR,6374037,2156734
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/21/2017,00:00:00,REGULAR,6374009,2156730
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/20/2017,20:00:00,REGULAR,6373824,2156703
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/20/2017,16:00:00,REGULAR,6373036,2156643
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/20/2017,12:00:00,REGULAR,6372698,2156571
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/20/2017,08:00:00,REGULAR,6372554,2156297
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/20/2017,04:00:00,REGULAR,6372508,2156191
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/20/2017,00:00:00,REGULAR,6372494,2156190
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/19/2017,20:00:00,REGULAR,6372260,2156161
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/19/2017,16:00:00,REGULAR,6371461,2156098
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/19/2017,12:00:00,REGULAR,6371150,2156017
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/19/2017,08:00:00,REGULAR,6370980,2155757
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/19/2017,04:00:00,REGULAR,6370946,2155653
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/19/2017,00:00:00,REGULAR,6370936,2155648
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/18/2017,20:00:00,REGULAR,6370748,2155626
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/18/2017,16:00:00,REGULAR,6369951,2155556
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/18/2017,12:00:00,REGULAR,6369603,2155486
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/18/2017,08:00:00,REGULAR,6369438,2155230
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/18/2017,04:00:00,REGULAR,6369396,2155101
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/18/2017,00:00:00,REGULAR,6369382,2155097
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/17/2017,20:00:00,REGULAR,6369157,2155069
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/17/2017,16:00:00,REGULAR,6368321,2155000
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/17/2017,12:00:00,REGULAR,6367987,2154925
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/17/2017,08:00:00,REGULAR,6367830,2154669
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/17/2017,04:00:00,REGULAR,6367787,2154565
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/17/2017,00:00:00,REGULAR,6367773,2154562
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,20:00:00,REGULAR,6367583,2154539
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,18:12:55,REGULAR,6367277,2154514
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,16:00:00,REGULAR,6366733,2154465
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,12:00:00,REGULAR,6366419,2154406
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,08:00:00,REGULAR,6366258,2154136
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,04:00:00,REGULAR,6366232,2154028
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/16/2017,00:00:00,REGULAR,6366220,2154024
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/15/2017,20:00:00,REGULAR,6366145,2154003
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/15/2017,16:00:00,REGULAR,6365905,2153956
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/15/2017,12:00:00,REGULAR,6365756,2153909
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/15/2017,08:00:00,REGULAR,6365689,2153853
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/15/2017,04:00:00,REGULAR,6365673,2153825
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/15/2017,00:00:00,REGULAR,6365649,2153821
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/14/2017,20:00:00,REGULAR,6365511,2153799
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/14/2017,16:00:00,REGULAR,6365271,2153740
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/14/2017,12:00:00,REGULAR,6365068,2153692
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/14/2017,08:00:00,REGULAR,6364963,2153602
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/14/2017,04:00:00,REGULAR,6364950,2153579
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/14/2017,00:00:00,REGULAR,6364926,2153568
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/13/2017,20:00:00,REGULAR,6364743,2153545
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/13/2017,16:00:00,REGULAR,6363948,2153498
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/13/2017,12:00:00,REGULAR,6363610,2153433
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/13/2017,08:00:00,REGULAR,6363467,2153160
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/13/2017,04:00:00,REGULAR,6363432,2153058
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/13/2017,00:00:00,REGULAR,6363411,2153057
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/12/2017,20:00:00,REGULAR,6363199,2153031
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/12/2017,16:00:00,REGULAR,6362423,2152962
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/12/2017,12:00:00,REGULAR,6362109,2152907
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/12/2017,08:00:00,REGULAR,6361968,2152635
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/12/2017,04:00:00,REGULAR,6361927,2152534
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/12/2017,00:00:00,REGULAR,6361913,2152531
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/11/2017,20:00:00,REGULAR,6361709,2152511
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/11/2017,16:00:00,REGULAR,6360995,2152447
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/11/2017,12:00:00,REGULAR,6360670,2152380
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/11/2017,08:00:00,REGULAR,6360530,2152127
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/11/2017,04:00:00,REGULAR,6360499,2152025
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/11/2017,00:00:00,REGULAR,6360484,2152023
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/10/2017,20:00:00,REGULAR,6360340,2151983
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/10/2017,16:00:00,REGULAR,6359570,2151911
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/10/2017,12:00:00,REGULAR,6359289,2151830
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/10/2017,08:00:00,REGULAR,6359129,2151561
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/10/2017,04:00:00,REGULAR,6359082,2151456
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/10/2017,00:00:00,REGULAR,6359070,2151455
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/09/2017,20:00:00,REGULAR,6358889,2151430
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/09/2017,16:00:00,REGULAR,6358272,2151365
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/09/2017,12:00:00,REGULAR,6358024,2151296
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/09/2017,08:00:00,REGULAR,6357918,2151102
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/09/2017,04:00:00,REGULAR,6357897,2151013
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/09/2017,00:00:00,REGULAR,6357880,2151012
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/08/2017,20:00:00,REGULAR,6357773,2150992
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/08/2017,16:00:00,REGULAR,6357566,2150948
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/08/2017,12:00:00,REGULAR,6357412,2150911
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/08/2017,08:00:00,REGULAR,6357350,2150847
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/08/2017,04:00:00,REGULAR,6357335,2150830
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/08/2017,00:00:00,REGULAR,6357309,2150821
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/07/2017,20:00:00,REGULAR,6357158,2150805
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/07/2017,16:00:00,REGULAR,6356858,2150768
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/07/2017,12:00:00,REGULAR,6356650,2150699
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/07/2017,08:00:00,REGULAR,6356549,2150615
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/07/2017,04:00:00,REGULAR,6356524,2150583
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/07/2017,00:00:00,REGULAR,6356496,2150579
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/06/2017,20:00:00,REGULAR,6356292,2150555
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/06/2017,16:00:00,REGULAR,6355575,2150498
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/06/2017,12:00:00,REGULAR,6355218,2150434
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/06/2017,08:00:00,REGULAR,6355075,2150228
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/06/2017,04:00:00,REGULAR,6355042,2150112
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/06/2017,00:00:00,REGULAR,6355023,2150109
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/05/2017,20:00:00,REGULAR,6354816,2150078
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/05/2017,16:00:00,REGULAR,6354050,2150017
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/05/2017,12:00:00,REGULAR,6353701,2149960
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/05/2017,08:00:00,REGULAR,6353530,2149706
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/05/2017,04:00:00,REGULAR,6353478,2149607
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/05/2017,00:00:00,REGULAR,6353461,2149604
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/04/2017,20:00:00,REGULAR,6353253,2149585
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/04/2017,16:00:00,REGULAR,6352435,2149513
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/04/2017,12:00:00,REGULAR,6352101,2149444
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/04/2017,08:00:00,REGULAR,6351934,2149175
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/04/2017,04:00:00,REGULAR,6351885,2149070
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/04/2017,00:00:00,REGULAR,6351874,2149066
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/03/2017,20:00:00,REGULAR,6351673,2149035
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/03/2017,16:00:00,REGULAR,6350845,2148973
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/03/2017,12:00:00,REGULAR,6350537,2148911
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/03/2017,08:00:00,REGULAR,6350391,2148696
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/03/2017,04:00:00,REGULAR,6350358,2148576
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/03/2017,00:00:00,REGULAR,6350342,2148575
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/02/2017,20:00:00,REGULAR,6350127,2148553
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/02/2017,16:00:00,REGULAR,6349207,2148485
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/02/2017,12:00:00,REGULAR,6348826,2148415
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/02/2017,08:00:00,REGULAR,6348664,2148165
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/02/2017,04:00:00,REGULAR,6348614,2148068
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/02/2017,00:00:00,REGULAR,6348601,2148066
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/01/2017,20:00:00,REGULAR,6348481,2148046
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/01/2017,16:00:00,REGULAR,6348147,2148001
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/01/2017,12:00:00,REGULAR,6347940,2147937
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/01/2017,08:00:00,REGULAR,6347847,2147880
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/01/2017,04:00:00,REGULAR,6347837,2147862
A002,R051,02-00-00,59 ST,NQR456W,BMT,10/01/2017,00:00:00,REGULAR,6347820,2147853
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/30/2017,20:00:00,REGULAR,6347620,2147838
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/30/2017,16:00:00,REGULAR,6347270,2147801
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/30/2017,12:00:00,REGULAR,6347003,2147741
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/30/2017,08:00:00,REGULAR,6346912,2147655
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/30/2017,04:00:00,REGULAR,6346893,2147630
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/30/2017,00:00:00,REGULAR,6346858,2147624
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/29/2017,20:00:00,REGULAR,6346629,2147607
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/29/2017,16:00:00,REGULAR,6345709,2147552
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/29/2017,12:00:00,REGULAR,6345298,2147486
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/29/2017,08:00:00,REGULAR,6345137,2147237
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/29/2017,04:00:00,REGULAR,6345086,2147130
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/29/2017,00:00:00,REGULAR,6345057,2147128
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/28/2017,20:00:00,REGULAR,6344856,2147105
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/28/2017,16:00:00,REGULAR,6344024,2147033
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/28/2017,12:00:00,REGULAR,6343694,2146943
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/28/2017,08:00:00,REGULAR,6343543,2146707
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/28/2017,04:00:00,REGULAR,6343496,2146615
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/28/2017,00:00:00,REGULAR,6343478,2146605
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/27/2017,20:00:00,REGULAR,6343288,2146581
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/27/2017,16:00:00,REGULAR,6342480,2146523
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/27/2017,12:00:00,REGULAR,6342184,2146454
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/27/2017,08:00:00,REGULAR,6342044,2146199
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/27/2017,04:00:00,REGULAR,6342006,2146078
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/27/2017,00:00:00,REGULAR,6341994,2146076
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/26/2017,20:00:00,REGULAR,6341738,2146053
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/26/2017,16:00:00,REGULAR,6340917,2145985
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/26/2017,12:00:00,REGULAR,6340609,2145913
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/26/2017,08:00:00,REGULAR,6340465,2145648
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/26/2017,04:00:00,REGULAR,6340433,2145530
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/26/2017,00:00:00,REGULAR,6340415,2145528
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/25/2017,20:00:00,REGULAR,6340216,2145511
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/25/2017,16:00:00,REGULAR,6339441,2145441
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/25/2017,12:00:00,REGULAR,6339070,2145388
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/25/2017,08:00:00,REGULAR,6338948,2145121
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/25/2017,04:00:00,REGULAR,6338910,2145009
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/25/2017,00:00:00,REGULAR,6338896,2145005
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/24/2017,20:00:00,REGULAR,6338770,2144986
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/24/2017,16:00:00,REGULAR,6338536,2144929
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/24/2017,12:00:00,REGULAR,6338359,2144874
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/24/2017,08:00:00,REGULAR,6338270,2144814
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/24/2017,04:00:00,REGULAR,6338256,2144800
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/24/2017,00:00:00,REGULAR,6338217,2144796
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/23/2017,20:00:00,REGULAR,6338055,2144769
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/23/2017,16:00:00,REGULAR,6337774,2144728
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/23/2017,12:00:00,REGULAR,6337548,2144662
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/23/2017,08:00:00,REGULAR,6337466,2144580
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/23/2017,04:00:00,REGULAR,6337444,2144546
A002,R051,02-00-00,59 ST,NQR456W,BMT,09/23/2017,00:00:00,REGULAR,6337411,2144541
